5.062982808603512241e-01,9.371906518936157227e-01,2.574667036533355713e-01,2.514674067497253418e-01
5.063827082177285721e-01,9.371974468231201172e-01,2.574570178985595703e-01,2.514729499816894531e-01
5.064466081391945096e-01,9.372004866600036621e-01,2.574690878391265869e-01,2.514706552028656006e-01
5.065038863071407160e-01,9.371963739395141602e-01,2.574710249900817871e-01,2.514699101448059082e-01
5.065578535983270569e-01,9.371942281723022461e-01,2.574695646762847900e-01,2.514684498310089111e-01
5.066104965388094072e-01,9.371952414512634277e-01,2.574720382690429688e-01,2.514665722846984863e-01
5.066628083916158154e-01,9.371991753578186035e-01,2.574737370014190674e-01,2.514688670635223389e-01
5.067151202444221125e-01,9.371976256370544434e-01,2.574713230133056641e-01,2.514688372611999512e-01
5.067677631849045738e-01,9.372000694274902344e-01,2.574680149555206299e-01,2.514658570289611816e-01
5.068204061253869241e-01,9.372008442878723145e-01,2.574704885482788086e-01,2.514657974243164062e-01
5.068727179781932213e-01,9.371905326843261719e-01,2.574671506881713867e-01,2.514635622501373291e-01
5.069246987433235763e-01,9.372012019157409668e-01,2.574668526649475098e-01,2.514696121215820312e-01
5.069760173331020470e-01,9.371969103813171387e-01,2.574690580368041992e-01,2.514677643775939941e-01
5.070273359228804066e-01,9.371954202651977539e-01,2.574696242809295654e-01,2.514655590057373047e-01
5.070813032140667476e-01,9.371917247772216797e-01,2.574662566184997559e-01,2.514686584472656250e-01
5.071339461545490979e-01,9.371951818466186523e-01,2.574657797813415527e-01,2.514655888080596924e-01
5.071859269196794529e-01,9.371992349624633789e-01,2.574778497219085693e-01,2.514647245407104492e-01
5.072375765971338657e-01,9.371973872184753418e-01,2.574708759784698486e-01,2.514677345752716064e-01
5.072888951869122254e-01,9.371984601020812988e-01,2.574680447578430176e-01,2.514655590057373047e-01
5.073402137766905851e-01,9.371997714042663574e-01,2.574680447578430176e-01,2.514659166336059570e-01
5.073912012787930026e-01,9.371945858001708984e-01,2.574643492698669434e-01,2.514668405055999756e-01
5.074421887808954201e-01,9.371989369392395020e-01,2.574703991413116455e-01,2.514650225639343262e-01
5.074931762829978377e-01,9.371965527534484863e-01,2.574713528156280518e-01,2.514675557613372803e-01
5.075444948727761973e-01,9.371992945671081543e-01,2.574721276760101318e-01,2.514648139476776123e-01
5.075954823748786149e-01,9.371977448463439941e-01,2.574648559093475342e-01,2.514654695987701416e-01
5.076497807537410090e-01,9.371988177299499512e-01,2.574723064899444580e-01,2.514691352844238281e-01
5.077017615188713640e-01,9.371983408927917480e-01,2.574678957462310791e-01,2.514669597148895264e-01
5.077534111963257768e-01,9.371941685676574707e-01,2.574747800827026367e-01,2.514648139476776123e-01
5.078050608737800786e-01,9.371966719627380371e-01,2.574682235717773438e-01,2.514635920524597168e-01
5.078563794635585493e-01,9.372001886367797852e-01,2.574696242809295654e-01,2.514657080173492432e-01
5.079080291410128511e-01,9.371951222419738770e-01,2.574667930603027344e-01,2.514601051807403564e-01
5.079600099061433172e-01,9.371976852416992188e-01,2.574719488620758057e-01,2.514656484127044678e-01
5.080109974082456237e-01,9.371938109397888184e-01,2.574701309204101562e-01,2.514615058898925781e-01
5.080662890501359552e-01,9.372004866600036621e-01,2.574679553508758545e-01,2.514673471450805664e-01
5.081192630782942476e-01,9.371989369392395020e-01,2.574686408042907715e-01,2.514604628086090088e-01
5.081709127557486605e-01,9.371969103813171387e-01,2.574766874313354492e-01,2.514633834362030029e-01
5.082225624332030733e-01,9.371981024742126465e-01,2.574724555015563965e-01,2.514627575874328613e-01
5.082738810229814330e-01,9.371961355209350586e-01,2.574654221534729004e-01,2.514655292034149170e-01
5.083251996127599037e-01,9.371963143348693848e-01,2.574723660945892334e-01,2.514641880989074707e-01
5.083768492902142055e-01,9.371982216835021973e-01,2.574646174907684326e-01,2.514644265174865723e-01
5.084284989676686184e-01,9.371978044509887695e-01,2.574755549430847168e-01,2.514632642269134521e-01
5.084804797327989734e-01,9.371938705444335938e-01,2.574668526649475098e-01,2.514602541923522949e-01
5.085321294102533862e-01,9.371970891952514648e-01,2.574694752693176270e-01,2.514624297618865967e-01
5.085834480000317459e-01,9.371960759162902832e-01,2.574642002582550049e-01,2.514620125293731689e-01
5.086344355021341634e-01,9.371996521949768066e-01,2.574687004089355469e-01,2.514619231224060059e-01
5.086860851795885763e-01,9.372008442878723145e-01,2.574642300605773926e-01,2.514611482620239258e-01
5.087374037693669360e-01,9.371991753578186035e-01,2.574698626995086670e-01,2.514622509479522705e-01
5.087890534468213488e-01,9.372034668922424316e-01,2.574667930603027344e-01,2.514643967151641846e-01
5.088403720365997085e-01,9.371969103813171387e-01,2.574691474437713623e-01,2.514573335647583008e-01
5.088916906263781792e-01,9.371966123580932617e-01,2.574623525142669678e-01,2.514667809009552002e-01
5.089426781284805967e-01,9.371972084045410156e-01,2.574687302112579346e-01,2.514626383781433105e-01
5.089939967182589564e-01,9.371995925903320312e-01,2.574724555015563965e-01,2.514633536338806152e-01
5.090463085710653646e-01,9.371955990791320801e-01,2.574724853038787842e-01,2.514620423316955566e-01
5.090982893361957196e-01,9.371997117996215820e-01,2.574734687805175781e-01,2.514620125293731689e-01
5.091499390136501324e-01,9.372006654739379883e-01,2.574700415134429932e-01,2.514620721340179443e-01
5.092515829301789143e-01,9.372021555900573730e-01,2.574673295021057129e-01,2.514613568782806396e-01
5.093353481122042670e-01,9.371995925903320312e-01,2.574682235717773438e-01,2.514590620994567871e-01
5.093959371569104499e-01,9.371987581253051758e-01,2.574698925018310547e-01,2.514601647853851318e-01
5.094512287988006705e-01,9.371994137763977051e-01,2.574726641178131104e-01,2.514621615409851074e-01
5.095048650023109582e-01,9.371988177299499512e-01,2.574736773967742920e-01,2.514588832855224609e-01
5.095581701181453038e-01,9.371971487998962402e-01,2.574758827686309814e-01,2.514571249485015869e-01
5.096108130586276541e-01,9.372009038925170898e-01,2.574669718742370605e-01,2.514569461345672607e-01
5.097078217476926909e-01,9.371968507766723633e-01,2.574707865715026855e-01,2.514592707157135010e-01
5.099246841754658810e-01,9.371979832649230957e-01,2.574737071990966797e-01,2.514593601226806641e-01
5.100084493574912337e-01,9.371988177299499512e-01,2.574712932109832764e-01,2.514568865299224854e-01
5.100687073145213635e-01,9.371979832649230957e-01,2.574732601642608643e-01,2.514567375183105469e-01
5.101226746057077044e-01,9.371979236602783203e-01,2.574736475944519043e-01,2.514581680297851562e-01
5.101759797215420500e-01,9.371983408927917480e-01,2.574757039546966553e-01,2.514571547508239746e-01
5.102382242046280547e-01,9.371992945671081543e-01,2.574731409549713135e-01,2.514586746692657471e-01
5.102925225834903378e-01,9.371982216835021973e-01,2.574668526649475098e-01,2.514570653438568115e-01
5.103441722609447506e-01,9.371947050094604492e-01,2.574715316295623779e-01,2.514579296112060547e-01
5.103961530260751056e-01,9.372002482414245605e-01,2.574759721755981445e-01,2.514579594135284424e-01
5.104474716158535763e-01,9.372053146362304688e-01,2.574749886989593506e-01,2.514578700065612793e-01
5.104991212933078781e-01,9.372016191482543945e-01,2.574754655361175537e-01,2.514544725418090820e-01
5.105507709707622910e-01,9.371966719627380371e-01,2.574706077575683594e-01,2.514576017856597900e-01
5.106030828235686991e-01,9.371984004974365234e-01,2.574708759784698486e-01,2.514560520648956299e-01
5.106547325010231120e-01,9.371999502182006836e-01,2.574739158153533936e-01,2.514542639255523682e-01
5.107060510908014717e-01,9.371979832649230957e-01,2.574658989906311035e-01,2.514557242393493652e-01
5.107580318559318266e-01,9.372012019157409668e-01,2.574725151062011719e-01,2.514566183090209961e-01
5.108096815333862395e-01,9.371977448463439941e-01,2.574740648269653320e-01,2.514544725418090820e-01
5.108606690354886570e-01,9.371981620788574219e-01,2.574710547924041748e-01,2.514578402042388916e-01
5.109119876252670167e-01,9.371969699859619141e-01,2.574763596057891846e-01,2.514556646347045898e-01
5.109633062150453764e-01,9.371956586837768555e-01,2.574654221534729004e-01,2.514572739601135254e-01
5.110156180678517845e-01,9.371985793113708496e-01,2.574676573276519775e-01,2.514574229717254639e-01
5.110672677453061974e-01,9.371994137763977051e-01,2.574677467346191406e-01,2.514550685882568359e-01
5.111199106857885477e-01,9.371944069862365723e-01,2.574697732925415039e-01,2.514540553092956543e-01
5.111742090646508307e-01,9.371956586837768555e-01,2.574714422225952148e-01,2.514536678791046143e-01
5.112261898297811857e-01,9.372003078460693359e-01,2.574703991413116455e-01,2.514551877975463867e-01
5.112771773318836033e-01,9.371986985206604004e-01,2.574666738510131836e-01,2.514542639255523682e-01
